id,text
p2-l16_20250320-000536,"{""id"": ""p2-l16_20250320-000536"", ""address"": ""Đường Phan Văn Sửu, Phường 13, Tân Bình, Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.7, ""describe"": ""\n                Nhà có thang máy, máy giặt, tự do 24/24.Phòng có gác, sẵn nội thất.Cộng Hoà - Phan Văn Sửu, P13, Tân Bình.Vị trí gần toà nhà Etown Cộng Hoà, siêu thị Lotte, khu chung cư K300, Đại Học Kinh Tế, Văn Hiến, Greenwich, Cao Đẳng Y Khoa Phạm Ngọc Thạch, chợ Hoàng Hoa Thám.Phòng cửa sổ thoáng, đẹp 4.700.000đ.Liên hệ Khánh xem ngay, còn phòng.Tư vấn nhanh lẹ, trực tiếp, trống sẵn ở liền.\n            ""}"
p2-l17_20250320-000536,"{""id"": ""p2-l17_20250320-000536"", ""address"": ""Đường An Bình, Phường 7, Quận 5, Hồ Chí Minh"", ""area"": 30.0, ""price"": 5.6, ""describe"": ""\n                An Bình - Quận 5.(Gần đại học Y Dược, đại học Kinh Tế, Chợ Rẫy, đại học Sư Phạm, thuận tiện qua các Quận 10,3,1.. ).- Full nội thất như hình.- Gác cao, ở được 3 - 4 người.- Camera an ninh 24/24.- Ra vào vân tay.- Giờ giấc tự do, không chung chủ.\n            ""}"
p2-l18_20250320-000536,"{""id"": ""p2-l18_20250320-000536"", ""address"": ""Đường 339, Phường Phước Long B, Quận 9, Hồ Chí Minh"", ""area"": 35.0, ""price"": 3.8, ""describe"": ""\n                Cho thuê phòng trọ ngay Đỗ Xuân Hợp gần Ngã Tư Bình Thái Mk Trường Hutech SPKT ở được nhiều Bạn.Bảo vệ an ninh _ giờ giấc tự do _ không chung chủ.- Vị trí gần các trục đường lớn: Đỗ Xuân Hợp, Dương Đình Hội, Tăng Nhơn Phú, Xa Lộ Hà Nội, Tây Hòa, Nam Hòa, Đình Phong Phú, Ngã tư Bình Thái, Ngã tư Bình Thái, Ngã tư Thủ Đức, MK,...- Nằm ở khu dân cư an ninh, yên tĩnh, gần chợ, nhà thuốc, cửa hàng tiện lợi,...- Gần các trường như Cd Công Thương, Kinh Tế Đối Ngoại, Hutech, Kỹ Nghệ, SPKT,...- Tòa nhà có hầm xe, thang máy, cổng vân tay,...- Phòng trang bị nội thất như kệ bếp, máy lạnh, tủ đồ, gác,... Rộng ở được nhiều bạn.ĐC: Phước Long B, Quận 9.Liên hệ xem phòng 0913 065 *** Gia Thụy.\n            ""}"
p2-l19_20250320-000536,"{""id"": ""p2-l19_20250320-000536"", ""address"": ""Đường Bùi Đình Túy, Phường 14, Bình Thạnh, Hồ Chí Minh"", ""area"": 30.0, ""price"": 5.3, ""describe"": ""\n                Khai trương căn hộ mới 100%.Thang máy.Hầm xe.Bảo vệ 24/24.Vị trí: Bùi Đình Tuý, Chu Văn An, Phan Văn Trị Bình Thạnh.DT 30m².Studio: 5.3tr/th.Tiện ích tòa nhà bao gồm:Giờ giấc tự do - ra vào vân tay an ninh.Full nội thất chỉ cần xách vali vào ở.Nhà xe rộng có bảo vệ + camera 24/24.Wifi tốc độ cao riêng từng phòng.Hệ thống PCCC/ thang thoát hiểm đảm bảo đạt chuẩn.Nội thất: Máy lạnh, tủ lạnh, giường nệm gra gối, tủ đồ, sofa, bàn ghế ăn, tivi, bàn trang điểm, máy hút mùi 1PN, máy nóng lạnh mặt trời, kệ bếp, tủ bếp, máy giặt riêng.Hệ thống có hơn 1.000 căn hộ dịch vụ khác tại hệ thống For Rent.Tham khảo thêm sản phẩm tại: Zalo để được hỗ trợ tư vấn và tìm chỗ ở phù hợp với nhu cầu.\n            ""}"
p2-l1_20250320-011409,"{""id"": ""p2-l1_20250320-011409"", ""address"": ""Đường Bình Lợi, Phường 13, Bình Thạnh, Hồ Chí Minh"", ""area"": 20.0, ""price"": 4.6, ""describe"": ""\n                    Địa chỉ: Bình Lợi - Bình Thạnh.-------------------------------Thang máy, camera an ninh, ra vào vân tay tự do.Full nội thất.Thuận tiện đi lại qua các quận khác.Căn 20m² giá 4tr6/th.\n                ""}"
p2-l2_20250320-011409,"{""id"": ""p2-l2_20250320-011409"", ""address"": ""Đường Trần Văn Hoàng, Phường 9, Tân Bình, Hồ Chí Minh ko"", ""area"": 25.0, ""price"": 4.0, ""describe"": ""\n                    Vị trí: Trần Văn Hoàng, Tân Bình.Gần khu Cư Xá Bắc Hải, ĐH Bắc Khoa, CV Lê Thị Riêng, SVĐ Phú Thọ thuận tiện di chuyển quận 3 - 10 - Tân Bình.+ Giờ giấc tự do, xe hơi tận cửa.+ Ra vào khoá vân tay, có bãi xe.+ Cho nuôi thú cưng.+ Khu an ninh nhiều quán ăn, tạp hoá.+ Có khu giặt đồ, free 2 xe.Gọi ngay: 0388 324 *** Đồng(zalo/call) hỗ trợ coi phòng 24/7 miễn phí.\n                ""}"
p2-l3_20250320-011409,"{""id"": ""p2-l3_20250320-011409"", ""address"": ""24 Đường Võ Văn Hát, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh"", ""area"": 28.0, ""price"": 3.3, ""describe"": ""\n                Khai trương CHDV siêu siêu xinh full nội thất nằm gần ĐH UFM, ĐH FPT, Khu CNC Q9.DT 28m², giá 3tr3/th.Vị trị gần: Gần UFM, FPT, khu CNC, Cách KCN cao, Samsung, Intel, FPT Software đại học FPT, Hutech, Nguyễn Tất Thành 1km, cách trường, chợ, siêu thị trong bán kính 500m, gần Lã Xuân Oai, Lò Lu, Nguyễn Duy Trinh.Tiện ích miễn phí:Giờ giấc tự do, ra vào vân tay.Ban công riêng từng phòng thoáng mát.Có thang máy di chuyển.Máy giặt chung.An ninh 24/24.Chỗ để xe rộng.Gần quán ăn, nhà thuốc, BHX, chợ.Đ/c: 24 Võ Văn Hát, Q9.Contact: 0356 390 *** (Ánh) để được tư vấn và book phòng.\n            ""}"
p2-l4_20250320-011409,"{""id"": ""p2-l4_20250320-011409"", ""address"": ""Đường Cộng Hòa, Phường 13, Tân Bình, Hồ Chí Minh"", ""area"": 28.0, ""price"": 3.9, ""describe"": ""\n                Mặt tiền xe ô tô, khu dân cư an ninh cao, gần chợ, siêu thị.Di chuyển thang máy, khoá vân tay ID, khu giặt phơi chung mỗi lầu.Không giới hạn số người và xe, nuôi pet nhỏ cam kết sạch sẽ, không ồn ào.Thuận lợi di chuyển đi quận 10, sân bay Tân Sơn Nhất, công viên Hoàng Văn Thụ.Giá cho thuê chỉ 3.9tr/th/28m², tuỳ diện tích phòng.Xem nhà liên hệ trực tiếp gặp Anh Thành.\n            ""}"
p2-l5_20250320-011409,"{""id"": ""p2-l5_20250320-011409"", ""address"": ""Đường Lê Hồng Phong, Phường 1, Quận 10, Hồ Chí Minh"", ""area"": 20.0, ""price"": 3.5, ""describe"": ""\n                    Giá quá tốt! Khai trương 25P trọ gác balcon cửa sổ ngay ĐH Kinh Tế UEH, Ngã Sáu Cộng Hoà Quận 10.---Giá chỉ từ 3tr5/ phòng.Nổ tung cầu trường, Giá thiệc sự quá tốt, nhà mới xây ngay Lê Hồng Phong Q10 chỉ 3tr5/phòng.Thiết kế dạng studio, gác balcon cửa sổ, nhà mới chưa qua sử dụng.Contact: 0964 721 *** (zalo).Mình sẽ hỗ trợ qua zalo 24/7.\n                ""}"
p2-l6_20250320-011409,"{""id"": ""p2-l6_20250320-011409"", ""address"": ""Đường Trần Não, Phường An Khánh, Quận 2, Hồ Chí Minh"", ""area"": 40.0, ""price"": 7.0, ""describe"": ""\n                Căn 1 phòng ngủ, ban công lớn, view Landmark, ngay chân cầu Sài Gòn - Trần Não, Quận 2. DT 40m².- Vị trí: Trần Não, An Khánh, Quận 2.- Ngay chân Cầu Sài Gòn, Thảo Điền, Xa Lộ Hà Nội, nhanh chóng qua Bình Thạnh, Đảo Kim Cương, Sala, Q1, Q3, Q10,... Q9, Thủ Đức,..- Full nội thất gỗ (mới 100%).Máy lạnh, tủ lạnh, máy giặt riêng,Tủ đồ siêu lớn, giường nệm, bàn ghế.- Tiện ích khu:Tòa nhà thuộc khu dân cư an ninh, vị trí đẹp,Ra vào vân tay, giờ giấc tự do,Có bảo vệ an ninh, hệ thống PCCC.Bán kính 200m: Chợ, BHX, TTTM, Vincom, khu vui chơi, quán ăn,...- Giá 7 tr/th.- Liên hệ ngay: 0981 764 *** (Vạn Thắng) xem nhà trực tiếp miễn phí.- Hỗ trợ tìm phòng, căn hộ theo nhu cầu tại Q2 - có nhận khách ngắn hạn - ưu đãi lớn cho khách hàng dài hạn.\n            ""}"
p2-l7_20250320-011409,"{""id"": ""p2-l7_20250320-011409"", ""address"": ""Đường Số 8, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh"", ""area"": 40.0, ""price"": 3.9, ""describe"": ""\n                    Cho thuê phòng gác cao gần Đỗ Xuân Hợp, ngã tư Thủ Đức, Lê Văn Việt, SPKT, Công Thương, Hutech, Khu CNC Quận 9.Giờ giấc tự do - không chung chủ - nằm trong khu dân cư an ninh.- Vị trí thuận tiện di chuyển sang các trục đường Đỗ Xuân Hợp, Dương Đình Hội, Lê Văn Việt, Xa Lộ Hà Nội, Đình Phong Phú, Tăng Nhơn Phú,...- Thuận tiện di chuyển sang các Quận 2, Bình Thạnh, Thủ Đức,... Gần Ngã tư Bình Thái, ngã tư Thủ Đức, Vincom, Coopmart,....- Gần các trường Công Thương 500m, Kinh Tế Đối Ngoại, SPKT, Hutech, Kỹ Nghệ, HUB, FPT, UFM, Văn Hóa,...Tiện ích xung quanh đầy đủ: Chợ, bách hóa xanh, tạp hóa, quán ăn, gym, spa,...Tiện ích tòa nhà: Thang máy, Giặt chung, nước lọc free, wifi, nhà xe, camera an ninh, cổng vân tay, vệ sinh chung hàng tuần,...- Phòng dạng gác (cao 2m), rộng 40m², trang bị sẵn máy lạnh, kệ bếp.Xem phòng trực tiếp liên hệ 0913 065 *** Gia Thụy.\n                ""}"
p2-l8_20250320-011409,"{""id"": ""p2-l8_20250320-011409"", ""address"": ""Đường Số 2, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh"", ""area"": 30.0, ""price"": 4.0, ""describe"": ""\n                    Cho thuê phòng trọ gác cao gần chợ Thủ Đức Phạm Văn Đồng Xa Lộ Hà Nội trường SPKT công nghệ Hutech.DT 30m².Giờ giấc tự do - bảo vệ 24/24 - đường lớn oto 2 chiều - nhiều tiện ích.- Vị trí thuận tiện di chuyển sang các trục đường lớn: Phạm Văn Đồng, Kha Vạn Cân, Võ Văn Ngân, Xa Lộ Hà Nội, Đăng Văn Bi, Thống Nhất, Dân Chủ, Tô Ngọc Vân.- Tiện ích xung quanh: Bách hóa xanh, Vincom, quán ăn, của hàng tiện lợi, Gigamall, trung tâm tiếng anh, chợ Thủ Đức,...- Gần trường: SPKT, Công nghệ, Hutech, ĐH Luật, UEL, HUB, Làng ĐH, Công Nghiệp,...- Tòa nhà ra vân tay, giờ giấc tự do, bảo vệ 24/24, giặt chung, thang máy, wifi,...- Phòng trang bị sẵn gác (cao), máy lạnh, kệ bếp,...Địa chỉ: Đường Số 2, Trường Thọ, Thủ Đức.Liên hệ xem phòng trực tiếp 0913 065 *** Gia Thụy.\n                ""}"
p2-l9_20250320-011409,"{""id"": ""p2-l9_20250320-011409"", ""address"": ""Đường 182, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh"", ""area"": 40.0, ""price"": 3.5, ""describe"": ""\n                Vị trí tốt, đường lớn xe hơi ra vào thoải mái. Thuận tiện di chuyển qua các trường học Cao Đẳng Công Thương, Sư Phạm Kỹ Thuật, Hutech, Giao Thông Vận Tải, Tài chính MKT, FPT,... Chỉ 5 - 7 phút chạy xe.Gần các trục đường lớn Lê Văn Việt, Võ Chí Công, Lã Xuân Oai, Xa Lộ Hà Nội, Ngã tư Thủ Đức, thuận tiện di chuyển qua các quận 2, Thủ Đức, trung tâm quận 9,...Phòng có gác cao 2 mét, thoáng mát, thang bậc, dễ di chuyển, rộng rãi, phù hợp với nhóm bạn sinh viên, gia đình,...Tòa nhà có thang máy, hành lang rộng, bảo vệ an ninh, sân phơi đồ riêng từng tầng,...Bạn bè đến chơi thoải mái, giờ giấc tự do, không chung chủ, ra vào thoải mái.Địa chỉ: Đường 182, Tăng Nhơn Phú A, Quận 9.Liên hệ xem phòng trực tiếp 0913 065 *** Gia Thụy.\n            ""}"
p3-l0_20250320-011409,"{""id"": ""p3-l0_20250320-011409"", ""address"": ""Đường 38, Phường Linh Đông, Thủ Đức, Hồ Chí Minh"", ""area"": 30.0, ""price"": 4.5, ""describe"": ""\n                    Cho thuê phòng mới gác cao rộng ngay Phạm Văn Đồng gần Gigamall chợ Thủ Đức Hutech SPKT.DT 30m², giá 4tr5/th.Nằm trong khu dân cư an ninh - giờ giấc tự do - không chung chủ - đường lớn oto vào thoải mái.- Vị trí thuận tiên di chuyển sang các quận Bình Thạnh, Gò Vấp, Tân Bình,...Các trục đường lớn Phạm Văn Đồng, Kha Vạn Cân, Linh Đông, Tô Ngọc Vân, Võ Văn Ngân, QL 1K,...- Tiện ích xung quanh đầy đủ: Trung tâm thương mại Gigamall, chợ Thủ Đức, Bách hóa xanh, quán ăn, cửa hàng tiện lợi,...- Gần trường UEL, SPKT, HUB, CĐ Xây Dựng, Hutech, ĐH Luật, Công Nghệ Thủ Đức, Công Nghiệp, Làng ĐH, NLU,...- Tòa nhà ra vào vân tay, camera an ninh, hệ thống PCCC, wifi, giặt chung, vệ sinh chung,...- Phòng trang bị nội thất cơ bản: Máy lạnh, tủ quần áo, bàn ghế,... Cửa sổ lớn siêu thoáng.Địa chỉ: Phạm Văn Đồng, Linh Đông, Quận 9.Xem phòng trực tiếp LH 0913 065 *** Gia Thụy.\n                ""}"
p3-l10_20250320-011409,"{""id"": ""p3-l10_20250320-011409"", ""address"": ""Đường 26, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh"", ""area"": 28.0, ""price"": 2.4, ""describe"": ""\n                Phòng trọ giá rẻ gác cao gần Vinhomes, khu công nghệ cao quận 9.Vị trí:- Gần Nguyễn Văn Tăng, Nguyễn Xiển, Lê Văn Việt, Làng Đại Học.- Thuận tiện di chuyển đến FPT, Hutech, UFM.Tiện ích:- Giờ giấc tự do, ra vào bằng vân tay.- Có khu vực để xe riêng.- Phòng có sẵn quạt, kệ bếp, WC thoáng mát.Liên hệ zalo xem phòng: 0911 649 *** (Phụng).\n            ""}"
p3-l11_20250320-011409,"{""id"": ""p3-l11_20250320-011409"", ""address"": ""Đường Bà Lê Chân, Phường Tân Định, Quận 1, Hồ Chí Minh"", ""area"": 30.0, ""price"": 6.0, ""describe"": ""\n                Studio 30m² Bà Lê Chân - Hai Bà Trưng - Trần Quang Khải Tân Định Quận 1.Dạng phòng: Studio.Giá chỉ từ 6tr.Thiết kế sang trọng, hiện đại, nội thất đầy đủ chỉ việc xách vali đến ở.Vị trí thuận tiện di chuyển các quận trung tâm.Nội khu an ninh, yên tĩnh.Gần siêu thị, cửa hàng tiện lợi, bệnh viện, trường ĐH,...Giờ giấc tự do, không chung chủ.Ngoài ra, còn hệ thống phòng trọ - căn hộ mini - căn hộ dịch vụ đa dạng giá, đa dạng kiểu phòng Studio - Balcony - 1PN - 2PN - Duplex phù hợp với mọi yêu cầu của khách hàng.Liên hệ ngay Mr. Việt: 0985 089 *** (call/zalo) để được Tư vấn và Coi phòng miễn phí đến khi khách hàng hài lòng!\n            ""}"
p3-l12_20250320-011409,"{""id"": ""p3-l12_20250320-011409"", ""address"": ""Đường Mê Linh, Phường 19, Bình Thạnh, Hồ Chí Minh"", ""area"": 35.0, ""price"": 5.5, ""describe"": ""\n                Cho thuê căn hộ dịch vụ mini - hệ thống toàn thành phố Hồ Chí Minh.Vị trí: Mê Linh, Quận Bình Thạnh.+ Studio cửa sổ lớn: 5.500.000.Hỗ trợ tìm kiếm đa dạng căn hộ tại TP. Hồ Chí Minh.Hệ thống căn hộ trải đủ các cung đường trọng điểm ở trung tâm thành phố: Điện Biên Phủ, Xô Viết Nghệ Tĩnh, Phan Đăng Lưu, Phan Xích Long, Hoàng Văn Thụ, Cách Mạng Tháng Tám, Lý Chính Thắng, Hai Bà Trưng, Nam Kỳ KHởi Nghĩa, Lê Văn Sỹ, Võ Văn Tần, Trương Định,...Liên hệ SĐT hoặc Zalo (Mr. Đạt) để được tư vấn và xem phòng miễn phí.(Chuyên cho thuê căn hộ dịch vụ từ l5 - 20tr tất cả các khu vực).\n            ""}"
p3-l13_20250320-011409,"{""id"": ""p3-l13_20250320-011409"", ""address"": ""Đường Võ Văn Hát, Phường Long Trường, Quận 9, Hồ Chí Minh"", ""area"": 30.0, ""price"": 3.5, ""describe"": ""\n                Phòng trọ cao cấp đầy đủ tiện nghi tại đường Võ Văn Hát - UFM - FPT - Hutech - khu CNC Quận 9.Vị trí:Vị trí tốt tiện di chuyển sang các trục đường lớn Lã Xuân Oai, Lê Văn Việt, Võ Chí Công, Võ Văn Hát, Lò Lu, Nguyễn Xiển. Gần Vinhomes Quận 9.- Cách trường FPT (5p), UFM (5p), Hutech (5p), Nguyễn Tất Thành, GTVT.- Gần Samsum, FPT software, Intel Products, Công Nghệ Sinh Học Na No Gen, Sam Holdings, Jabil Việt Nam, Cổ Phần Ctcbio Việt Nam, Nidec Servo Việt Nam.- Tiện di chuyển sang các quận 2, 1, 4, 3.- Xung quanh đầy đủ tiện ích: Bách hóa, chợ, hàng quán,...Tiện ích:Khuôn viên rộng.Có nhà xe, thang máy.Giờ giấc tự do.Ra vào vân tay.Phòng mới 100%, ban công cửa sổ thoáng mát.DT 30m² giá chỉ từ 3tr5.Liên hệ ngay zalo Phụng xem phòng trực tiếp.\n            ""}"
p3-l14_20250320-011409,"{""id"": ""p3-l14_20250320-011409"", ""address"": ""Đường Bình Lợi, Phường 13, Bình Thạnh, Hồ Chí Minh"", ""area"": 35.0, ""price"": 4.0, ""describe"": ""\n                Địa chỉ: Bình Lợi - Quận Bình Thạnh (di chuyển 5 - 10p tới Q1,2,3,.. ).- Ra vào bằng khoá từ vân tay, giờ giấc tự do.- Ban công, cửa sổ thoáng mát.- Hệ thống PCCC, an ninh đầy đủ.- Thang máy, hầm xe, bảo vệ 24/24.Căn hộ:- Trang bị đầy đủ nội thất như hình.- Máy giặt, máy sấy riêng.Call/ZL: 0702 660 *** để được hỗ trợ nhanh nhất, tư vấn và xem phòng miễn phí.Sử dụng hashtag kimnganhifriendz để lựa chọn căn hộ ưng ý.\n            ""}"
p3-l15_20250320-011409,"{""id"": ""p3-l15_20250320-011409"", ""address"": ""160/70, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh"", ""area"": 35.0, ""price"": 3.5, ""describe"": ""\n                Trống phòng studio.- Công khai: 3tr5/tháng.Nội thất gồm: Máy lạnh, tủ quần áo, giường, kệ bếp...Địa chỉ: 160/70 Phan Huy Ích, Phường 15, Tân Bình.- Tiện di chuyển: Trường Chinh, Emart Phan Huy Ích, Công viên Phần Mềm Quang Trung, Phạm Văn Bạch, Huỳnh Văn Nghệ, Nguyễn Tư Giản, Nguyễn Sỹ Sách, Cống Lỡ, Trần Thị Trọng, Lê Văn Thọ, Phạm Văn Chiêu, Lê Đức Thọ, Phan Huy Ích, Nguyễn Văn Khối,Giờ giấc tự do.Ra vào vân tay.Không chung chủ.Đường ô tô.Liên hệ sdt/zalo: 0353 333 ***.\n            ""}"
